,product_id
42471,4245
42472,7342
42473,5908441
42474,5908436
42475,5799919
42476,5906718
42477,5916025
42478,5840207
42479,5829292
42480,5909413
42481,16174
42482,5840193
42483,7330
42484,5899469
42485,5902978
42486,5915609
42487,5873516
42488,5915608
42489,5915598
42490,31490
42491,5873518
42492,5800128
42493,5881521
42494,5916071
42495,5916066
42496,5916068
42497,5916070
42498,5916067
42499,5916065
42500,5916069
42501,5916098
42502,5883125
42503,5916095
42504,5916092
42505,5916072
42506,5916091
42507,5916097
42508,5916077
42509,5916085
42510,5916096
42511,5916078
42512,5916090
42513,5916087
42514,5916073
42515,5916076
42516,5916086
42517,5916088
42518,5916079
42519,5916089
42520,5916093
42521,5916081
42522,5916084
42523,5916094
42524,5916074
42525,5916080
42526,5916082
42527,5916083
42528,5916075
42529,5803503
42530,5804815
42531,5744990
42532,5802816
42533,5802803
42534,5810584
42535,5837745
42536,5888347
42537,5779376
42538,5767967
42539,5814101
42540,5816156
42541,5626690
42542,5815770
42543,5814089
42544,5840152
42545,7327
42546,5916111
42547,5873914
42548,5916115
42549,5916126
42550,5916124
42551,5916107
42552,5916127
42553,5858580
42554,5835925
42555,5804343
42556,5916104
42557,5588816
42558,5811854
42559,5916121
42560,5837866
42561,5878195
42562,5559970
42563,5847290
42564,5847298
42565,5847315
42566,5633800
42567,4836
42568,5706411
42569,61135
42570,5700862
42571,5916118
42572,5916120
42573,5845618
42574,5759186
42575,5870527
42576,5801007
42577,5754910
42578,5785500
42579,5854200
42580,5911184
42581,5621733
42582,4147
42583,5772651
42584,5909364
42585,5909354
42586,5916108
42587,5909051
42588,5914511
42589,5696815
42590,5758602
42591,5910600
42592,5909350
42593,5910601
42594,5907934
42595,5907930
42596,5906913
42597,5880781
42598,5910215
42599,5698502
42600,5906544
42601,5909360
42602,5909094
42603,5820472
42604,5820432
42605,5913654
42606,5820369
42607,5820345
42608,5916112
42609,5840399
42610,5916122
42611,5891945
42612,5906914
42613,4225
42614,7331
42615,5916129
42616,8727
42617,5805462
42618,5916117
42619,5637153
42620,5562830
42621,5754752
42622,5916119
42623,5746382
42624,5916116
42625,5916113
42626,5856997
42627,5891371
42628,5754749
42629,5893000
42630,5910606
42631,5800732
42632,5822924
42633,5810177
42634,5754928
42635,5810025
42636,5677228
42637,5916103
42638,5909401
42639,5778686
42640,5726674
42641,5904972
42642,5867499
42643,5708939
42644,5848167
42645,5654086
42646,5869525
42647,5916200
42648,5870129
42649,5916099
42650,5819061
42651,5869559
42652,5755380
42653,5633140
42654,5714063
42655,5737789
42656,5735557
42657,5824762
42658,5706752
42659,5854278
42660,37823
42661,7369
42662,5820772
42663,5787248
42664,5788165
42665,5796850
42666,5916195
42667,5660138
42668,5830241
42669,5835365
42670,5807569
42671,5916100
42672,5916101
42673,5828046
42674,5910605
42675,5797891
42676,31562
42677,5851769
42678,5822705
42679,5867922
42680,5883041
42681,5774232
42682,5867100
42683,5909356
42684,5838171
42685,5916123
42686,5910893
42687,5824877
42688,5716861
42689,5693195
42690,5830312
42691,5562808
42692,5711042
42693,5566500
42694,5596354
42695,5544108
42696,5738984
42697,7362
42698,5734247
42699,5849503
42700,5916128
42701,5849640
42702,5916258
42703,5916261
42704,5916262
42705,5916260
42706,5916266
42707,5916265
42708,5916263
42709,5916264
42710,5828218
42711,5916272
42712,5816872
42713,5597326
42714,38475
42715,34597
42716,5916194
42717,5838141
42718,5873517
42719,5916269
42720,5916257
42721,5884592
42722,5534188
42723,5909367
42724,5909359
42725,5775907
42726,5916360
42727,5916358
42728,5916354
42729,5916359
42730,5916345
42731,5916346
42732,5916352
42733,5916356
42734,5916355
42735,5916350
42736,5916347
42737,5916349
42738,5916361
42739,5916353
42740,5916357
42741,5916351
42742,5916344
42743,5906717
42744,5916253
42745,5909407
42746,5832565
42747,37860
42748,5539654
42749,5539662
42750,5914532
42751,5910609
42752,5910270
42753,5845031
42754,5539653
42755,5816646
42756,5820365
42757,5848444
42758,5790667
42759,5916249
42760,5916251
42761,5834284
42762,5834286
42763,5916106
42764,5893993
42765,5861923
42766,5801114
42767,5689411
42768,5697365
42769,5758933
42770,5914507
42771,5688836
42772,5889155
42773,5909357
42774,5916250
42775,5916255
42776,5909050
42777,5796740
42778,5916412
42779,5821155
42780,5916409
42781,5820275
42782,5737902
42783,5909411
42784,5771123
42785,5869312
42786,5769848
42787,5916431
42788,5916408
42789,5916407
42790,5916406
42791,5916403
42792,5916404
42793,5916427
42794,5916419
42795,5850527
42796,5916413
42797,5858541
42798,5868363
42799,5916425
42800,5912439
42801,5916405
42802,5910269
42803,5687225
42804,59027
42805,5856506
42806,5651730
42807,5916402
42808,27799
42809,5905857
42810,5915616
42811,5818753
42812,5916432
42813,5916430
42814,5819060
42815,5916414
42816,5916320
42817,5916288
42818,5624542
42819,5916105
42820,5783548
42821,5646680
42822,5916399
42823,5916389
42824,5916391
42825,5910864
42826,5573842
42827,5916254
42828,5875050
42829,5840171
42830,5650584
42831,5680406
42832,5677225
42833,5916392
42834,5916390
42835,5897381
42836,5897277
42837,5916494
42838,5916491
42839,5916482
42840,5916474
42841,5916472
42842,5916473
42843,5916475
42844,5916476
42845,5916478
42846,5916477
42847,5733842
42848,5916479
42849,5916481
42850,5916480
42851,5916486
42852,5916485
42853,5916483
42854,5916484
42855,5916498
42856,5868644
42857,5863462
42858,5641400
42859,40096
42860,5916502
42861,5916499
42862,5916500
42863,5916497
42864,5916495
42865,5916496
42866,5916493
42867,5834523
42868,5910894
42869,5916410
42870,5850993
42871,5850996
42872,5893997
42873,5745387
42874,5873083
42875,5916424
42876,5916489
42877,5891928
42878,5882949
42879,5861977
42880,5861978
42881,5697768
42882,5816587
42883,5737287
42884,5916411
42885,5851722
42886,5916418
42887,5658661
42888,5916492
42889,5916487
42890,5916416
42891,5907929
42892,5916109
42893,5916388
42894,5916259
42895,5916423
42896,5916401
42897,7687
42898,5679424
42899,5797003
42900,5797004
42901,5860178
42902,5916415
42903,5916422
42904,5913077
42905,5916421
42906,5835003
42907,5811476
42908,5854283
42909,5847490
42910,83884
42911,5906916
42912,5838054
42913,5869026
42914,5870191
42915,5860336
42916,5862605
42917,5832564
42918,5763611
42919,5916366
42920,5882314
42921,5916110
42922,5881803
42923,5848498
42924,5740506
42925,5740533
42926,5838040
42927,5749087
42928,5877678
42929,5822049
42930,5839084
42931,5695237
42932,5809676
42933,5838109
42934,5838101
42935,5836076
42936,5916567
42937,5916566
42938,5916558
42939,5916559
42940,5916561
42941,5916560
42942,5916556
42943,5916548
42944,5916555
42945,5916554
42946,5916550
42947,5916549
42948,5916557
42949,5916563
42950,5916553
42951,5818206
42952,5902917
42953,5916488
42954,5848816
42955,5527969
42956,5585118
42957,5832068
42958,5911318
42959,5742825
42960,5916256
42961,5797885
42962,5893548
42963,5867926
42964,5848786
42965,5848788
42966,5880340
42967,5891930
42968,5787935
42969,5916339
42970,5689509
42971,5605916
42972,5800324
42973,5858566
42974,5814821
42975,5846272
42976,5825981
42977,5706902
42978,5811867
42979,5587834
42980,5849766
42981,5916400
42982,5775912
42983,5873541
42984,5815417
42985,5916338
42986,5877907
42987,5916426
42988,5859286
42989,5907936
42990,5910222
42991,5916394
42992,31528
42993,5811603
42994,5811602
42995,5811604
42996,5679862
42997,5811381
42998,5841299
42999,5861457
43000,5744393
43001,5570250
43002,8042
43003,5764304
43004,5764305
43005,5764308
43006,5764313
43007,5916624
43008,5916623
43009,5916620
43010,5916622
43011,5916621
43012,5916618
43013,5916619
43014,5916617
43015,5849477
43016,5771104
43017,42887
43018,5916125
43019,5916647
43020,5916643
43021,5916644
43022,5916642
43023,5916641
43024,5916646
43025,5916634
43026,5916637
43027,5916633
43028,5916632
43029,5916636
43030,5916638
43031,5916640
43032,5916635
43033,5916639
43034,5916630
43035,5916631
43036,5916645
43037,5787930
43038,5597384
43039,5712487
43040,5876726
43041,5850918
43042,5889112
43043,5775239
43044,5804734
43045,5814538
43046,5770391
43047,5830787
43048,5834547
43049,5667045
43050,5905841
43051,5916490
43052,5767959
43053,5856287
43054,5822411
43055,4921
43056,5846767
43057,5825947
43058,5838204
43059,5875062
43060,5685628
43061,5701818
43062,7350
43063,5916387
43064,5915376
43065,5880578
43066,5878196
43067,5694175
43068,5815838
43069,5882639
43070,5902930
43071,5849642
43072,5822848
43073,5780721
43074,5889383
43075,5700342
43076,5844899
43077,5916711
43078,5859232
43079,5764642
43080,6137
43081,5916102
43082,6150
43083,5864558
43084,5893985
43085,5826722
43086,5916616
43087,5916420
43088,5916397
43089,5893987
43090,5893981
43091,5868960
43092,5884527
43093,5775515
43094,5799757
43095,5586764
43096,5873243
43097,5586570
43098,5914260
43099,5586690
43100,5803983
43101,5812583
43102,5912525
43103,40041
43104,61442
43105,5779199
43106,40042
43107,40040
43108,40043
43109,40048
43110,40049
43111,40053
43112,72520
43113,40069
43114,40058
43115,41251
43116,61440
43117,5848778
43118,5878987
43119,5834534
43120,5914505
43121,5916385
43122,5831848
43123,5735048
43124,5873311
43125,5867597
43126,5796809
43127,5753702
43128,5914262
43129,5755450
43130,5710309
43131,5912520
43132,5702925
43133,5851049
43134,71609
43135,5863286
43136,5915607
43137,5913805
43138,5913801
43139,5561540
43140,5852478
43141,5897390
43142,5737836
43143,5658892
43144,5880410
43145,5784717
43146,5681112
43147,5873229
43148,5914535
43149,5914533
43150,5914529
43151,5914537
43152,5790490
43153,25581
43154,5913808
43155,5760757
43156,5816865
43157,5911181
43158,5695711
43159,5852672
43160,7370
43161,5845189
43162,5851002
43163,5838174
43164,5731339
43165,5692243
43166,5712541
43167,5846560
43168,5677360
43169,5689744
43170,5857095
43171,5894165
43172,5620910
43173,5826195
43174,5854378
43175,31535
43176,5769365
43177,5913486
43178,5913487
43179,39747
43180,5669247
43181,5892549
43182,5830942
43183,5914484
43184,5637
43185,5875816
43186,5802397
43187,5912523
43188,5912533
43189,5912508
43190,5883050
43191,5765274
43192,5913491
43193,5697126
43194,5912526
43195,5779196
43196,5914521
43197,5681108
43198,5914512
43199,5825030
43200,5673388
43201,5891018
43202,5878191
43203,5906194
43204,5873534
43205,5916335
43206,5637360
43207,5692838
43208,5649283
43209,5701828
43210,5820067
43211,5779207
43212,5822986
43213,5560012
43214,5709330
43215,5559960
43216,5559956
43217,5661594
43218,5560006
43219,5727516
43220,5750370
43221,5679630
43222,5763932
43223,5880593
43224,5795369
43225,5914523
43226,5916695
43227,5875812
43228,5891368
43229,5916428
43230,5907939
43231,5706552
43232,5855730
43233,5916743
43234,5814074
43235,5814075
43236,11571
43237,5866184
43238,5867128
43239,5916021
43240,5687137
43241,5916988
43242,5916987
43243,5916986
43244,5916985
43245,5916984
43246,5916983
43247,5916982
43248,5916981
43249,5916980
43250,5916979
43251,5916978
43252,5916977
43253,5916976
43254,5916975
43255,5916973
43256,5916974
43257,5916971
43258,5916970
43259,5916972
43260,5916969
43261,5917018
43262,5917015
43263,5917016
43264,5917017
43265,5917011
43266,5917012
43267,5917014
43268,5917009
43269,5917010
43270,5917007
43271,5917008
43272,5917006
43273,5917003
43274,5917004
43275,5917013
43276,5917001
43277,5917002
43278,5916995
43279,5916996
43280,5916994
43281,5916997
43282,5916991
43283,5916992
43284,5917000
43285,5917005
43286,5916999
43287,5916990
43288,5916998
43289,5916993
43290,5916989
43291,5870517
43292,5865123
43293,5762707
43294,35355
43295,5705024
43296,5809309
43297,5751437
43298,6022
43299,5916314
43300,41250
43301,41234
43302,5699731
43303,5916313
43304,5824236
43305,5843285
43306,5722501
43307,5722499
43308,5897644
43309,5690637
43310,5808981
43311,5784711
43312,5850950
43313,31531
43314,5583840
43315,5826640
43316,5875088
43317,5605936
43318,5598033
43319,5916728
43320,5911330
43321,5822392
43322,5914503
43323,5825280
43324,5881912
43325,5784108
43326,5683806
43327,5892522
43328,5783351
43329,5697261
43330,5746655
43331,5549396
43332,5851064
43333,5706313
43334,5748558
43335,5856294
43336,5784588
43337,5837802
43338,5883304
43339,5882339
43340,5694493
43341,5865593
43342,5882913
43343,5780730
43344,5809815
43345,5697119
43346,5851293
43347,5856227
43348,5870139
43349,5736471
43350,40079
43351,37973
43352,4192
43353,7326
43354,4135
43355,3869
43356,3867
43357,5800379
43358,4120
43359,5670724
43360,5840164
43361,8725
43362,5743742
43363,7348
43364,7361
43365,7371
43366,5768983
43367,7374
43368,5596228
43369,8726
43370,8216
43371,20923
43372,16604
43373,5840181
43374,5544090
43375,5848765
43376,5729902
43377,20909
43378,5916857
43379,5916861
43380,5772636
43381,5810115
43382,5822987
43383,5822094
43384,5822098
43385,5916114
43386,31538
43387,5912527
43388,5792176
43389,5875054
43390,5916951
43391,5916949
43392,5916954
43393,5916952
43394,5916953
43395,5916968
43396,5916966
43397,5916965
43398,5916964
43399,5916962
43400,5916959
43401,5916960
43402,5916957
43403,5916955
43404,5916967
43405,5916956
43406,5916961
43407,3886
43408,5916023
43409,5916694
43410,5689633
43411,5816182
43412,42888
43413,15704
43414,5658914
43415,5917166
43416,5917164
43417,5917165
43418,5917163
43419,5917162
43420,5917159
43421,5917156
43422,5917158
43423,5917161
43424,5917157
43425,5916864
43426,5849474
43427,5687316
43428,5863444
43429,5917170
43430,5917171
43431,5917172
43432,5917175
43433,5917174
43434,5917173
43435,5917177
43436,7394
43437,7395
43438,5813903
43439,5834748
43440,5892336
43441,5804756
43442,5917178
43443,5916867
43444,5559998
43445,5912512
43446,5916342
43447,5863423
43448,5596132
43449,5557724
43450,5856213
43451,5726440
43452,5916860
43453,7336
43454,5854966
43455,4062
43456,5818719
43457,5851348
43458,5837815
43459,5864908
43460,5838571
43461,5914513
43462,5916862
43463,5834309
43464,5837454
43465,5688026
43466,5870526
43467,5897270
43468,5850642
43469,5916395
43470,5842906
43471,5870561
43472,5693103
43473,39772
43474,5796684
43475,5912519
43476,5916341
43477,5916866
43478,5786303
43479,5877855
43480,5850975
43481,5863427
43482,5770343
43483,5656417
43484,5684629
43485,5667212
43486,5908444
43487,5850962
43488,5850964
43489,37564
43490,5605923
43491,5820422
43492,5820400
43493,5877552
43494,5878893
43495,5901989
43496,5916331
43497,5878417
43498,5796678
43499,44537
43500,5660166
43501,5878883
43502,5865846
43503,5692769
43504,5834911
43505,5838169
43506,5838192
43507,5893545
43508,5878993
43509,5825979
43510,5754924
43511,5551498
43512,5809682
43513,5837876
43514,5785485
43515,5786553
43516,39764
43517,5710266
43518,5746710
43519,5856255
43520,5856259
43521,5800408
43522,5825260
43523,5822762
43524,5563480
43525,5563466
43526,5563144
43527,5900338
43528,5833762
43529,5899965
43530,5869033
43531,5834307
43532,5650458
43533,5738106
43534,5858562
43535,5777464
43536,5774230
43537,5850963
43538,5765150
43539,5822102
43540,5856510
43541,5820341
43542,11554
43543,5507
43544,5710113
43545,5849647
43546,5899972
43547,5779205
43548,5865506
43549,5765011
43550,5788713
43551,5730222
43552,5730215
43553,5703192
43554,5701842
43555,5855727
43556,61437
43557,5805456
43558,5712519
43559,5851005
43560,5851034
43561,5573860
43562,5573926
43563,5573930
43564,5573962
43565,5573964
43566,5573966
43567,5777019
43568,5745002
43569,5709071
43570,35144
43571,5825592
43572,59740
43573,5858578
43574,5764634
43575,5680232
43576,5743260
43577,5550322
43578,5760169
43579,5811257
43580,5850966
43581,5713450
43582,5877582
43583,5878712
43584,5892683
43585,5819346
43586,5573946
43587,5900302
43588,5784593
43589,5800692
43590,5813959
43591,5694731
43592,5767000
43593,5597396
43594,5856226
43595,5799927
43596,5688728
43597,5811823
43598,5787768
43599,5800702
43600,5860176
43601,5898469
43602,5895508
43603,5824253
43604,5820303
43605,5811962
43606,5862293
43607,5864784
43608,5812755
43609,5772482
43610,5884529
43611,5811913
43612,5772480
43613,5772483
43614,9811
43615,5668707
43616,5657027
43617,5657028
43618,5657063
43619,5754292
43620,4941
43621,5858574
43622,5805452
43623,5858576
43624,3788
43625,5710289
43626,5710292
43627,5853215
43628,5707071
43629,5822279
43630,5881818
43631,5867445
43632,5869900
43633,5867471
43634,5867475
43635,5867479
43636,5865880
43637,5767543
43638,5767545
43639,5867535
43640,5819343
43641,5865908
43642,5699749
43643,5881275
43644,5867458
43645,5867518
43646,5867521
43647,5746704
43648,5867501
43649,5899065
43650,5867533
43651,5875623
43652,5867542
43653,5865901
43654,5868978
43655,5899068
43656,5868994
43657,5847471
43658,5899043
43659,5899070
43660,5899075
43661,5848435
43662,5899067
43663,5899060
43664,5867513
43665,5867525
43666,5867514
43667,5867527
43668,5847481
43669,5899074
43670,5899061
43671,5867532
43672,5899052
43673,5867486
43674,5867450
43675,5867485
43676,5847484
43677,5869000
43678,5899046
43679,5899072
43680,5899062
43681,5899058
43682,5899064
43683,5867498
43684,5899057
43685,5899055
43686,5899056
43687,5836080
43688,5867469
43689,5867427
43690,5845243
43691,5867539
43692,5867423
43693,5867464
43694,5867465
43695,5867462
43696,5867470
43697,5867473
43698,5867474
43699,5867478
43700,5867483
43701,5867482
43702,5867480
43703,5867515
43704,5869006
43705,5867522
43706,5867544
43707,5899051
43708,5899053
43709,5899054
43710,5869897
43711,5867534
43712,5867541
43713,5899066
43714,5867545
43715,5899069
43716,5868988
43717,5867516
43718,5899059
43719,5869004
43720,5899044
43721,5899049
43722,5899050
43723,5899073
43724,5869017
43725,5847480
43726,5847482
43727,5742830
43728,5899063
43729,5865900
43730,5867433
43731,5867435
43732,5867438
43733,5876379
43734,5881274
43735,24769
43736,15270
43737,5875978
43738,5867436
43739,5667202
43740,5815148
43741,5648301
43742,5867457
43743,5856253
43744,5658096
43745,5867449
43746,5899071
43747,5834304
43748,9818
43749,5843195
43750,5881797
43751,5849300
43752,5878488
43753,5783520
43754,11561
43755,5867477
43756,5869029
43757,5863037
43758,5800747
43759,5811929
43760,5867439
43761,31515
43762,5758520
43763,5897266
43764,5867484
43765,5726204
43766,5668437
43767,5883051
43768,5841983
43769,5586478
43770,5739360
43771,5883306
43772,5689144
43773,5660137
43774,5849264
43775,5848635
43776,5786504
43777,5865876
43778,6201
43779,5863226
43780,5822827
43781,5849301
43782,5807542
43783,5654145
43784,5650651
43785,60006
43786,5870563
43787,5870510
43788,5765761
43789,5784596
43790,5739425
43791,5659614
43792,5825251
43793,5813913
43794,9219
43795,5870199
43796,5867497
43797,5842225
43798,5793067
43799,5689441
43800,5740705
43801,5809281
43802,5858554
43803,5891936
43804,5813932
43805,5813965
43806,5878190
43807,5861893
43808,5880583
43809,5679321
43810,5652854
43811,5602742
43812,5697552
43813,5861475
43814,5861477
43815,5867744
43816,5756106
43817,5878727
43818,31506
43819,5856741
43820,5765360
43821,5870562
43822,36963
43823,5829451
43824,5800723
43825,5882334
43826,5882333
43827,5882318
43828,5800743
43829,5685659
43830,5797456
43831,5797455
43832,5754912
43833,5645123
43834,5856284
43835,20433
43836,5887036
43837,5756079
43838,5712581
43839,5712988
43840,5849959
43841,5849966
43842,5784093
43843,5658026
43844,5712574
43845,5878206
43846,5845173
43847,5893011
43848,5850851
43849,5825940
43850,5771458
43851,5829781
43852,5822697
43853,5822425
43854,5889115
43855,5811827
43856,5688025
43857,5696791
43858,5766302
43859,5800327
43860,35326
43861,5798748
43862,5629977
43863,5800338
43864,5695547
43865,5732257
43866,5844243
43867,5856256
43868,5858558
43869,5740510
43870,5856486
43871,5816866
43872,5885372
43873,5763621
43874,5832503
43875,5844242
43876,5787233
43877,5805428
43878,5840044
43879,5636290
43880,5861720
43881,5825310
43882,5822707
43883,5557744
43884,5823900
43885,5829408
43886,5800741
43887,5771101
43888,5697539
43889,5758622
43890,5822918
43891,5824238
43892,5891484
43893,5891283
43894,5811848
43895,5751225
43896,5687490
43897,5754747
43898,5835363
43899,5799732
43900,5877722
43901,5787190
43902,5713406
43903,5765726
43904,5559978
43905,5685055
43906,5841984
43907,20573
43908,5759345
43909,5862294
43910,5852354
43911,5825257
43912,5899959
43913,5552346
43914,5711033
43915,5891052
43916,5891925
43917,5822695
43918,5816612
43919,5888121
43920,5666357
43921,5715615
43922,5545474
43923,5741004
43924,5709328
43925,5727421
43926,5650551
43927,5650550
43928,5560036
43929,5650542
43930,5727521
43931,5737906
43932,5891966
43933,5811393
43934,5822915
43935,5654195
43936,5824758
43937,5780330
43938,5565766
43939,15206
43940,5545484
43941,5822097
43942,11049
43943,5820385
43944,5851028
43945,5845167
43946,5822699
43947,5822726
43948,5822710
43949,5800054
43950,5824592
43951,5672441
43952,5784603
43953,5825431
43954,5822450
43955,5822444
43956,5822459
43957,5822443
43958,5759135
43959,5831656
43960,5873039
43961,5825259
43962,5568472
43963,8730
43964,5763615
43965,5571108
43966,5820394
43967,5563592
43968,5562692
43969,5737308
43970,5851218
43971,5867901
43972,5690778
43973,5733585
43974,5800473
43975,5866334
43976,5880217
43977,29373
43978,24772
43979,5813963
43980,5864559
43981,5766579
43982,5783484
43983,8005
43984,4094
43985,5683264
43986,5698984
43987,5769117
43988,5849293
43989,5556196
43990,5603543
43991,5895829
43992,5801842
43993,5877909
43994,5859217
43995,5756110
43996,5817027
43997,5800718
43998,5839591
43999,5658094
44000,5696197
44001,5771896
44002,5831664
44003,5856742
44004,5630051
44005,5679569
44006,4580
44007,5880417
44008,5803107
44009,5708700
44010,5825578
44011,5870690
44012,5825600
44013,5852472
44014,5851734
44015,5836719
44016,5891053
44017,5850957
44018,5851045
44019,5596412
44020,5706432
44021,5706789
44022,7372
44023,4064
44024,5822913
44025,5848790
44026,5861831
44027,5785245
44028,5747993
44029,5688029
44030,5870868
44031,6314
44032,5730219
44033,5742827
44034,5864361
44035,5856222
44036,5649477
44037,5841717
44038,5636659
44039,5839604
44040,5773401
44041,5838605
44042,5773395
44043,5838066
44044,5882830
44045,5788212
44046,5822489
44047,5738983
44048,6448
44049,5878708
44050,5822826
44051,5701834
44052,6654
44053,5891949
44054,5877584
44055,5877583
44056,5878885
44057,5683357
44058,5803136
44059,5881937
44060,5635339
44061,5566498
44062,5863431
44063,5856777
44064,5823007
44065,5848174
44066,5873227
44067,5848821
44068,16689
44069,5753813
44070,5753812
44071,5825495
44072,5698841
44073,64496
44074,5815848
44075,5815849
44076,5798788
44077,5813915
44078,5823889
44079,5528917
44080,5815840
44081,5836525
44082,5762510
44083,5744998
44084,5705010
44085,5801850
44086,5771086
44087,5801848
44088,5801835
44089,5801834
44090,5780328
44091,37631
44092,5893089
44093,5811389
44094,5893992
44095,5893990
44096,8214
44097,5825473
44098,5865482
44099,31561
44100,5710277
44101,5782145
44102,5890810
44103,5660091
44104,5804328
44105,5800717
44106,40166
44107,8244
44108,5878732
44109,5686281
44110,5739428
44111,5849646
44112,5712599
44113,5791517
44114,5822713
44115,5710690
44116,5813499
44117,5891961
44118,5834536
44119,5777296
44120,5886224
44121,5624864
44122,5586806
44123,5685634
44124,5856794
44125,5891972
44126,5850974
44127,5831505
44128,5851746
44129,5733823
44130,5828290
44131,5838111
44132,5800329
44133,5830915
44134,5660149
44135,5825316
44136,5727177
44137,5878890
44138,5681107
44139,5882930
44140,5850928
44141,5825836
44142,7367
44143,5869517
44144,5866332
44145,5745011
44146,5849757
44147,5650572
44148,72405
44149,5811157
44150,5810178
44151,5878507
44152,72205
44153,5820443
44154,5685961
44155,5877878
44156,5861985
44157,5659684
44158,5880576
44159,5857085
44160,5775434
44161,5832054
44162,5787932
44163,5689369
44164,5827989
44165,5814815
44166,5814834
44167,5880563
44168,5886232
44169,5796846
44170,5799200
44171,5796848
44172,5802137
44173,5739482
44174,5672857
44175,5800735
44176,5800414
44177,5685676
44178,5881809
44179,5800439
44180,24760
44181,5812973
44182,5800407
44183,5822919
44184,5798038
44185,5777442
44186,5690436
44187,5836367
44188,5603624
44189,5602892
44190,5803101
44191,5677646
44192,5834291
44193,5878995
44194,5851929
44195,5605409
44196,5695565
44197,5834540
44198,5848794
44199,5762539
44200,5762503
44201,5820294
44202,5676966
44203,5749208
44204,5684671
44205,20567
44206,8250
44207,5868615
44208,5597332
44209,5830910
44210,5686924
44211,5750444
44212,5656141
44213,5613968
44214,5663321
44215,5875655
44216,5852476
44217,5574958
44218,5658097
44219,5691955
44220,5800739
44221,5658100
44222,5658101
44223,5613974
44224,5658102
44225,5774798
44226,5677939
44227,5658104
44228,5545532
44229,5545542
44230,5819030
44231,5828012
44232,5826683
44233,5852676
44234,5658105
44235,5658106
44236,5804603
44237,5658107
44238,5658108
44239,5800742
44240,5663325
44241,5658109
44242,5867914
44243,5658110
44244,5668663
44245,5800042
44246,5822718
44247,5706306
44248,5658113
44249,5668665
44250,5658112
44251,5706316
44252,5658116
44253,5706318
44254,5784724
44255,5723889
44256,5838852
44257,4814
44258,5800744
44259,5867887
44260,5694489
44261,5669234
44262,5828212
44263,5856712
44264,5852408
44265,5807535
44266,5727179
44267,5562792
44268,5777467
44269,5733557
44270,5867774
44271,5692245
44272,35357
44273,5544132
44274,5849463
44275,5849467
44276,5825462
44277,5825463
44278,5825436
44279,5825445
44280,5849330
44281,5681109
44282,5849490
44283,5685962
44284,5755584
44285,5868636
44286,5864168
44287,5825196
44288,5856288
44289,5546440
44290,5645159
44291,5867594
44292,5800415
44293,5846060
44294,60300
44295,5785463
44296,5891924
44297,5548164
44298,5602871
44299,5668394
44300,5801472
44301,5765135
44302,5774488
44303,5860283
44304,5714112
44305,5740968
44306,5897643
44307,5856514
44308,5834316
44309,5858990
44310,5614383
44311,5614382
44312,5682549
44313,5698875
44314,5698533
44315,5840143
44316,5692993
44317,5858988
44318,5769853
44319,5698318
44320,5847316
44321,5802429
44322,5677626
44323,31512
44324,5870193
44325,5870183
44326,5829450
44327,5863425
44328,5901634
44329,5865879
44330,5848285
44331,5849288
44332,5659617
44333,5775435
44334,5838500
44335,5900267
44336,5737423
44337,5670973
44338,5877710
44339,5706768
44340,5827950
44341,8383
44342,5868600
44343,5635520
44344,5783332
44345,5672902
44346,5606817
44347,5800399
44348,16603
44349,5773393
44350,5796847
44351,5841343
44352,5669237
44353,5799768
44354,5697347
44355,5702920
44356,5802445
44357,5867466
44358,5881340
44359,5755603
44360,5868446
44361,39766
44362,5705004
44363,5643463
44364,5714932
44365,5667211
44366,5777439
44367,5750379
44368,5792784
44369,5800749
44370,5800722
44371,5800733
44372,5755605
44373,5743911
44374,5692276
44375,25684
44376,8213
44377,5887019
44378,5736090
44379,5756078
44380,5756568
44381,5835311
44382,5828008
44383,5800417
44384,5681706
44385,5833174
44386,5710284
44387,5882957
44388,5756381
44389,5779373
44390,5765736
44391,5780317
44392,5817156
44393,5559980
44394,19382
44395,5877687
44396,5563004
44397,5701882
44398,5865840
44399,5880786
44400,5878214
44401,5871330
44402,5802133
44403,5878940
44404,5686087
44405,4480
44406,5875822
44407,5644766
44408,5734530
44409,5799730
44410,5882723
44411,5767570
44412,5800355
44413,5693946
44414,42902
44415,5840263
44416,5686220
44417,5783515
44418,5683274
44419,5736447
44420,5736448
44421,5674666
44422,5825460
44423,5848829
44424,5837853
44425,5658609
44426,5859387
44427,5838822
44428,5877674
44429,5834541
44430,24688
44431,7452
44432,5862008
44433,5544112
44434,5688011
44435,5602865
44436,5894846
44437,5643462
44438,5693790
44439,5697237
44440,5666415
44441,5834530
44442,6217
44443,5559946
44444,5560032
44445,5710308
44446,5873053
44447,5820302
44448,5820437
44449,5820416
44450,5748035
44451,5746971
44452,87486
44453,5822911
44454,5699288
44455,5699297
44456,5778206
44457,5840190
44458,5750377
44459,5838974
44460,5851685
44461,5844280
44462,5844279
44463,5856795
44464,5838603
44465,5733730
44466,5784977
44467,5861144
44468,5698324
44469,5851046
44470,5683379
44471,5856781
44472,5881804
44473,5767012
44474,5763623
44475,5686286
44476,5811400
44477,5668446
44478,5710294
44479,5893001
44480,5825567
44481,5880794
44482,5902014
44483,5902012
44484,5739052
44485,5809680
44486,5809681
44487,5809683
44488,5809679
44489,5809678
44490,5877575
